user_id,domain,level,priority,is_on_time,free_time_rto,punct_score
343,1,0,0,1,0.377,1.0
774,1,1,0,1,0.696,1.0
493,9,2,3,1,0.39,1.0
832,5,1,1,1,0.366,1.0
838,2,3,3,1,0.325,1.0
496,5,0,2,1,0.252,1.0
355,5,0,0,1,0.575,1.0
369,9,3,1,1,0.174,1.0
81,10,1,3,1,0.119,1.0
924,8,2,2,1,0.809,1.0
64,6,1,0,1,0.301,1.0
602,1,0,3,1,0.699,1.0
316,6,3,3,1,0.639,1.0
31,0,1,1,0,0.0,0.718
882,8,3,3,1,0.063,1.0
649,4,1,2,1,0.528,1.0
437,3,2,3,1,0.271,1.0
472,4,1,2,1,0.282,1.0
956,7,0,1,1,0.204,1.0
255,1,3,1,1,0.655,1.0
490,9,3,3,1,0.569,1.0
493,10,3,2,1,0.405,1.0
943,3,2,2,1,0.499,1.0
698,5,3,2,1,0.35,1.0
513,6,3,0,1,0.238,1.0
394,3,2,3,1,0.469,1.0
902,0,0,2,1,0.364,1.0
893,2,0,2,1,0.097,1.0
18,2,0,2,1,0.724,1.0
430,9,2,1,1,0.516,1.0
828,10,1,0,1,0.461,1.0
587,2,1,1,1,0.438,1.0
869,0,0,0,1,0.663,1.0
656,0,3,1,1,0.35,1.0
380,4,3,0,1,0.47,1.0
940,6,2,2,1,0.836,1.0
964,6,1,0,1,0.294,1.0
298,0,1,3,1,0.22,1.0
837,7,2,1,1,0.093,1.0
528,5,3,0,1,0.221,1.0
52,5,2,0,1,0.192,1.0
86,8,0,3,0,0.0,0.567
95,10,3,0,1,0.666,1.0
193,4,0,0,1,0.578,1.0
25,5,1,2,0,0.0,0.43500000000000005
670,6,1,2,1,0.451,1.0
669,5,1,1,1,0.658,1.0
678,4,3,0,1,0.253,1.0
482,1,2,2,1,0.487,1.0
170,8,0,0,1,0.36,1.0
68,7,3,0,1,0.767,1.0
885,8,1,1,1,0.178,1.0
52,6,1,3,0,0.0,0.726
36,8,2,3,1,0.096,1.0
91,6,3,2,1,0.565,1.0
566,9,2,2,1,0.103,1.0
332,4,0,2,1,0.194,1.0
910,3,2,0,1,0.612,1.0
338,0,1,0,1,0.204,1.0
242,3,1,0,1,0.591,1.0
13,5,3,0,1,0.724,1.0
320,5,2,1,1,0.404,1.0
11,9,3,3,1,0.501,1.0
255,1,0,1,1,0.368,1.0
600,8,2,2,1,0.209,1.0
676,0,0,2,1,0.481,1.0
811,6,1,0,1,0.214,1.0
431,5,3,3,1,0.137,1.0
390,4,2,0,1,0.536,1.0
172,9,0,2,1,0.653,1.0
82,5,1,2,1,0.494,1.0
998,7,2,0,1,0.355,1.0
25,5,2,3,1,0.461,1.0
420,0,3,0,0,0.0,0.485
664,9,2,2,1,0.433,1.0
856,4,2,0,1,0.506,1.0
383,8,2,2,1,0.398,1.0
704,5,0,3,1,0.281,1.0
937,5,2,2,1,0.07,1.0
616,2,3,3,1,0.162,1.0
309,6,1,1,1,0.212,1.0
458,6,2,0,1,0.339,1.0
964,6,3,3,1,0.282,1.0
77,10,3,3,1,0.571,1.0
501,3,3,0,1,0.686,1.0
868,4,2,2,1,0.147,1.0
9,3,2,3,0,0.0,0.716
146,1,0,0,1,0.328,1.0
979,6,1,1,1,0.548,1.0
391,3,1,3,0,0.0,0.484
775,3,1,3,1,0.239,1.0
944,4,3,3,0,0.0,0.749
472,4,1,3,0,0.0,0.638
384,8,1,3,1,0.538,1.0
466,0,0,0,1,0.454,1.0
251,5,1,0,1,0.434,1.0
428,9,0,0,1,0.03,1.0
649,4,1,2,1,0.419,1.0
903,9,3,1,1,0.576,1.0
770,10,1,3,1,0.377,1.0
558,6,0,3,1,0.382,1.0
461,5,2,3,1,0.329,1.0
782,4,3,3,1,0.218,1.0
361,0,3,2,1,0.659,1.0
647,10,2,1,1,0.244,1.0
501,3,0,3,1,0.573,1.0
793,6,3,2,1,0.471,1.0
265,0,2,3,1,0.417,1.0
916,6,0,0,1,0.674,1.0
36,10,1,2,1,0.84,1.0
138,3,2,1,0,0.0,0.9410000000000001
406,7,2,3,1,0.553,1.0
938,4,0,3,1,0.101,1.0
640,1,2,3,1,0.389,1.0
449,6,3,2,1,0.26,1.0
447,9,0,1,1,0.478,1.0
859,4,0,3,1,0.772,1.0
526,8,1,0,1,0.157,1.0
18,1,0,2,1,0.298,1.0
182,4,2,1,1,0.174,1.0
902,4,0,1,0,0.0,0.39
470,8,0,2,1,0.307,1.0
261,5,1,0,1,0.231,1.0
876,0,1,3,1,0.539,1.0
35,2,2,2,1,0.665,1.0
351,4,2,3,1,0.629,1.0
355,6,3,1,1,0.404,1.0
2,0,2,1,1,0.388,1.0
772,6,1,0,0,0.0,0.793
488,8,2,2,1,0.319,1.0
74,8,3,1,1,0.076,1.0
343,3,0,0,1,0.472,1.0
447,8,3,1,1,0.568,1.0
839,7,1,2,1,0.827,1.0
145,7,0,3,0,0.0,0.791
948,5,2,3,1,0.578,1.0
948,5,0,3,1,0.537,1.0
963,10,1,1,1,0.247,1.0
650,4,2,1,1,0.582,1.0
271,8,3,3,1,0.717,1.0
171,6,2,3,1,0.525,1.0
520,6,3,3,1,0.474,1.0
271,8,1,2,1,0.347,1.0
495,0,1,1,1,0.219,1.0
298,4,3,3,1,0.257,1.0
983,3,0,3,1,0.412,1.0
253,7,1,0,1,0.086,1.0
629,10,0,3,1,0.718,1.0
513,6,0,0,1,0.828,1.0
29,5,1,2,1,0.28,1.0
744,1,2,3,1,0.592,1.0
419,8,1,1,1,0.492,1.0
750,8,3,2,1,0.36,1.0
902,4,1,2,1,0.34,1.0
3,0,3,0,1,0.109,1.0
178,0,3,1,1,0.806,1.0
144,0,0,0,1,0.325,1.0
58,8,0,3,1,0.33,1.0
458,6,0,2,1,0.467,1.0
952,7,3,0,1,0.348,1.0
617,4,1,2,1,0.347,1.0
563,6,0,2,1,0.572,1.0
632,1,3,3,1,0.795,1.0
634,2,0,3,1,0.33,1.0
41,1,2,3,1,0.764,1.0
363,3,0,3,1,0.264,1.0
357,0,3,3,1,0.207,1.0
578,5,3,2,1,0.558,1.0
623,4,2,2,1,0.29,1.0
196,2,0,3,0,0.0,0.508
61,5,3,1,0,0.0,0.625
571,4,0,2,1,0.063,1.0
840,0,0,2,1,0.511,1.0
270,4,0,1,0,0.0,0.721
543,1,2,0,1,0.209,1.0
768,4,3,3,1,0.275,1.0
514,6,1,0,0,0.0,0.675
367,6,1,3,1,0.197,1.0
316,5,2,2,1,0.205,1.0
271,10,3,1,1,0.474,1.0
399,2,2,2,1,0.687,1.0
773,5,3,1,1,0.65,1.0
955,6,0,2,1,0.087,1.0
689,0,0,2,1,0.411,1.0
420,0,2,0,1,0.395,1.0
433,7,2,0,1,0.326,1.0
384,9,3,0,1,0.394,1.0
411,2,3,1,1,0.215,1.0
636,4,2,0,1,0.741,1.0
387,5,3,1,1,0.74,1.0
523,5,3,3,1,0.231,1.0
259,4,3,2,1,0.316,1.0
409,5,0,0,1,0.25,1.0
829,2,3,2,1,0.203,1.0
233,3,0,3,1,0.495,1.0
493,10,3,2,0,0.0,0.763
631,10,0,0,1,0.595,1.0
891,1,2,2,0,0.0,0.6739999999999999
773,5,1,3,1,0.423,1.0
649,4,3,3,1,0.111,1.0
892,4,1,3,1,0.563,1.0
134,4,3,2,1,0.106,1.0
924,8,1,0,1,0.417,1.0
717,6,1,1,0,0.0,0.892
117,8,3,3,1,0.484,1.0
462,7,2,1,1,0.219,1.0
18,1,0,3,1,0.494,1.0
783,2,3,0,1,0.082,1.0
764,6,3,3,1,0.628,1.0
404,8,3,0,1,0.158,1.0
582,0,0,2,1,0.353,1.0
311,3,2,2,1,0.592,1.0
391,7,2,1,0,0.0,0.632
451,7,1,3,1,0.474,1.0
580,10,1,3,1,0.603,1.0
72,1,0,0,1,0.511,1.0
888,8,2,2,1,0.237,1.0
461,6,2,2,1,0.306,1.0
913,10,2,1,1,0.243,1.0
187,10,3,1,1,0.247,1.0
995,9,0,3,1,0.123,1.0
282,10,1,1,1,0.502,1.0
226,5,1,3,1,0.207,1.0
889,5,1,3,1,0.375,1.0
935,7,2,2,1,0.796,1.0
107,10,2,3,1,0.562,1.0
980,4,0,2,1,0.579,1.0
656,4,3,1,1,0.489,1.0
513,6,3,0,1,0.422,1.0
993,3,3,2,1,0.295,1.0
789,10,3,2,1,0.376,1.0
657,1,2,0,1,0.117,1.0
982,1,3,2,1,0.869,1.0
593,2,1,2,1,0.23,1.0
331,5,0,3,0,0.0,0.795
345,6,2,3,1,0.38,1.0
714,6,1,3,1,0.2,1.0
336,2,2,0,1,0.366,1.0
277,4,0,0,1,0.35,1.0
844,8,3,3,1,0.522,1.0
486,3,3,0,1,0.33,1.0
405,5,0,0,1,0.461,1.0
330,1,1,2,1,0.519,1.0
744,7,3,3,1,0.353,1.0
717,6,1,2,1,0.178,1.0
535,1,3,3,1,0.303,1.0
675,5,3,1,1,0.524,1.0
584,2,0,1,1,0.394,1.0
790,9,0,2,1,0.139,1.0
548,10,2,1,1,0.359,1.0
269,3,3,1,1,0.352,1.0
633,4,1,1,1,0.662,1.0
638,6,0,0,1,0.411,1.0
915,5,1,1,0,0.0,0.594
82,6,2,0,1,0.104,1.0
197,5,1,2,1,0.363,1.0
738,5,0,1,1,0.231,1.0
868,0,3,2,1,0.238,1.0
929,9,3,0,1,0.263,1.0
963,8,0,0,1,0.583,1.0
368,4,2,1,1,0.163,1.0
78,2,2,3,1,0.053,1.0
230,3,3,3,1,0.606,1.0
157,5,0,1,1,0.222,1.0
730,6,0,2,1,0.455,1.0
182,4,1,1,1,0.487,1.0
587,7,1,3,1,0.509,1.0
333,4,2,3,1,0.162,1.0
362,2,0,3,1,0.564,1.0
43,0,0,0,1,0.46,1.0
798,7,3,0,1,0.533,1.0
293,4,2,2,1,0.486,1.0
120,7,2,2,1,0.577,1.0
750,8,2,0,1,0.22,1.0
155,5,0,0,1,0.465,1.0
34,0,3,0,1,0.452,1.0
752,5,3,3,1,0.6,1.0
486,1,2,3,1,0.198,1.0
898,0,2,0,1,0.624,1.0
862,0,1,1,1,0.361,1.0
571,0,3,3,1,0.142,1.0
421,3,3,1,1,0.136,1.0
873,2,0,1,1,0.367,1.0
217,6,3,1,1,0.489,1.0
313,4,0,0,1,0.387,1.0
706,3,3,2,1,0.284,1.0
536,5,2,0,1,0.415,1.0
555,5,1,0,1,0.268,1.0
254,1,2,3,1,0.279,1.0
528,6,1,2,1,0.333,1.0
899,4,1,3,1,0.14,1.0
113,3,2,2,1,0.569,1.0
707,5,3,0,1,0.339,1.0
279,1,2,0,0,0.0,0.907
171,6,3,0,1,0.323,1.0
396,8,1,3,0,0.0,0.744
636,0,3,3,1,0.382,1.0
516,6,1,0,1,0.711,1.0
450,3,3,0,1,0.16,1.0
3,4,3,1,0,0.0,0.848
271,9,0,2,1,0.354,1.0
189,2,0,2,1,0.23,1.0
309,5,2,0,1,0.388,1.0
470,9,1,0,1,0.649,1.0
661,5,1,0,1,0.609,1.0
465,7,3,0,1,0.144,1.0
738,6,1,2,1,0.5,1.0
435,1,1,1,1,0.141,1.0
187,8,0,3,1,0.163,1.0
230,3,1,0,1,0.342,1.0
399,7,1,0,1,0.514,1.0
338,4,2,0,1,0.45,1.0
17,4,1,2,1,0.4,1.0
975,8,0,0,1,0.61,1.0
166,6,1,0,1,0.487,1.0
592,7,1,3,1,0.484,1.0
43,0,1,0,1,0.391,1.0
460,1,3,2,1,0.59,1.0
749,5,3,0,1,0.356,1.0
31,4,3,2,1,0.094,1.0
766,4,2,0,1,0.497,1.0
361,0,1,3,1,0.772,1.0
230,3,1,2,1,0.552,1.0
340,3,0,2,1,0.224,1.0
560,4,3,2,1,0.686,1.0
944,4,2,2,1,0.861,1.0
910,7,2,0,1,0.366,1.0
28,8,3,0,1,0.188,1.0
867,1,3,1,1,0.482,1.0
837,1,3,1,1,0.642,1.0
48,2,1,1,1,0.334,1.0
283,2,3,0,0,0.0,0.61
617,4,1,1,1,0.174,1.0
877,3,3,2,1,0.046,1.0
604,6,2,0,1,0.527,1.0
927,6,3,1,1,0.81,1.0
696,0,2,1,0,0.0,0.07699999999999996
355,5,2,0,1,0.784,1.0
879,8,0,2,1,0.278,1.0
317,4,2,1,1,0.558,1.0
570,10,0,1,0,0.0,0.778
530,4,3,1,1,0.417,1.0
256,10,1,3,1,0.42,1.0
156,4,1,3,1,0.069,1.0
977,3,0,2,1,0.533,1.0
349,9,1,0,1,0.447,1.0
361,4,1,3,1,0.238,1.0
992,4,0,0,1,0.387,1.0
521,1,3,0,1,0.363,1.0
574,3,2,2,1,0.108,1.0
361,0,0,3,0,0.0,0.585
257,2,1,3,0,0.0,0.603
870,1,1,2,1,0.868,1.0
889,6,1,0,1,0.046,1.0
154,4,1,3,1,0.473,1.0
344,3,2,0,1,0.253,1.0
764,5,0,0,1,0.154,1.0
801,3,0,3,1,0.544,1.0
444,0,2,0,1,0.091,1.0
639,5,2,0,1,0.424,1.0
921,4,0,3,1,0.727,1.0
714,5,1,1,1,0.61,1.0
632,3,0,3,1,0.133,1.0
902,4,1,3,1,0.553,1.0
773,6,0,0,1,0.216,1.0
476,10,2,1,1,0.186,1.0
558,6,2,2,1,0.62,1.0
467,5,3,0,0,0.0,0.517
989,5,3,3,1,0.505,1.0
203,8,0,2,1,0.424,1.0
682,2,1,0,1,0.492,1.0
652,4,2,0,1,0.319,1.0
866,1,1,1,1,0.371,1.0
371,9,1,0,1,0.392,1.0
919,2,2,1,1,0.133,1.0
409,5,3,3,1,0.814,1.0
102,3,2,3,1,0.785,1.0
830,1,3,2,1,0.402,1.0
716,4,2,1,1,0.531,1.0
953,7,3,3,1,0.355,1.0
888,9,1,3,1,0.127,1.0
76,8,2,0,1,0.258,1.0
690,2,1,1,1,0.366,1.0
662,1,2,0,1,0.575,1.0
959,7,1,2,0,0.0,0.745
253,3,2,0,1,0.118,1.0
958,10,2,0,1,0.6,1.0
793,6,2,0,1,0.104,1.0
338,4,0,3,1,0.601,1.0
902,0,1,2,1,0.611,1.0
8,10,1,3,1,0.385,1.0
776,0,2,3,1,0.566,1.0
318,10,0,0,1,0.337,1.0
674,5,3,1,1,0.613,1.0
106,9,3,2,1,0.34,1.0
475,7,1,0,1,0.788,1.0
532,8,0,2,1,0.28,1.0
648,1,0,1,1,0.404,1.0
245,5,2,3,1,0.57,1.0
358,5,3,0,0,0.0,0.6819999999999999
957,5,3,3,1,0.237,1.0
287,7,2,3,1,0.171,1.0
690,1,1,0,1,0.376,1.0
767,6,2,1,1,0.427,1.0
387,5,2,0,1,0.222,1.0
243,4,3,2,1,0.283,1.0
120,2,2,1,1,0.717,1.0
127,8,3,1,1,0.199,1.0
204,9,3,3,1,0.486,1.0
962,5,2,2,1,0.198,1.0
102,1,1,3,1,0.387,1.0
622,4,2,3,1,0.309,1.0
43,0,0,0,1,0.471,1.0
920,2,1,3,1,0.277,1.0
128,7,2,0,1,0.713,1.0
508,4,3,1,1,0.269,1.0
216,10,2,3,1,0.601,1.0
943,3,0,1,1,0.244,1.0
50,4,0,0,0,0.0,0.44399999999999995
585,6,2,1,1,0.768,1.0
996,7,2,2,1,0.379,1.0
823,2,2,0,1,0.591,1.0
677,6,2,2,1,0.393,1.0
103,4,0,0,1,0.521,1.0
749,6,0,1,1,0.41,1.0
342,6,3,2,1,0.4,1.0
827,6,0,3,1,0.096,1.0
355,6,2,0,1,0.13,1.0
549,4,1,0,1,0.376,1.0
342,6,0,0,1,0.313,1.0
385,4,3,1,1,0.574,1.0
92,9,2,2,1,0.328,1.0
507,10,3,2,1,0.519,1.0
543,3,1,2,1,0.395,1.0
69,0,1,0,1,0.257,1.0
9,7,1,1,1,0.444,1.0
688,5,0,1,1,0.396,1.0
455,3,0,0,1,0.22,1.0
178,4,0,0,1,0.478,1.0
662,3,2,2,1,0.319,1.0
688,5,2,1,1,0.511,1.0
16,4,0,0,1,0.369,1.0
527,10,1,1,1,0.739,1.0
648,3,3,3,1,0.332,1.0
117,8,0,2,1,0.839,1.0
276,5,0,2,1,0.776,1.0
200,0,1,2,1,0.215,1.0
560,0,0,3,1,0.323,1.0
384,10,3,2,0,0.0,0.42600000000000005
16,0,1,1,1,0.559,1.0
161,10,1,3,1,0.448,1.0
821,0,1,0,1,0.134,1.0
723,3,0,3,1,0.17,1.0
884,2,1,0,0,0.0,0.868
118,4,1,1,1,0.488,1.0
537,5,1,1,1,0.236,1.0
223,4,0,3,1,0.731,1.0
801,1,3,2,1,0.689,1.0
503,4,0,0,1,0.217,1.0
394,3,0,0,1,0.227,1.0
660,0,0,3,1,0.305,1.0
776,4,1,2,1,0.494,1.0
462,3,1,3,1,0.418,1.0
492,4,0,3,1,0.268,1.0
306,9,1,1,1,0.554,1.0
661,6,1,0,1,0.755,1.0
666,5,1,2,1,0.348,1.0
805,9,0,2,1,0.124,1.0
488,10,3,1,1,0.592,1.0
92,10,3,3,1,0.138,1.0
886,8,0,0,1,0.308,1.0
983,7,2,2,1,0.522,1.0
649,4,0,1,1,0.646,1.0
730,5,1,1,1,0.526,1.0
575,9,3,2,1,0.405,1.0
616,1,3,3,1,0.163,1.0
897,3,2,2,1,0.323,1.0
466,0,0,0,1,0.218,1.0
406,3,0,0,1,0.182,1.0
887,0,1,1,1,0.587,1.0
899,4,3,2,1,0.485,1.0
211,4,2,1,1,0.296,1.0
780,1,0,0,1,0.235,1.0
245,5,3,0,1,0.965,1.0
368,0,1,0,1,0.469,1.0
494,4,1,2,1,0.625,1.0
508,4,0,2,1,0.392,1.0
779,0,3,0,1,0.204,1.0
450,1,2,1,1,0.234,1.0
48,7,1,3,1,0.48,1.0
309,5,2,2,1,0.434,1.0
330,3,3,3,1,0.542,1.0
565,6,0,0,0,0.0,0.7070000000000001
702,4,1,3,1,0.088,1.0
433,3,3,0,0,0.0,0.11399999999999999
361,4,0,3,1,0.697,1.0
662,1,1,1,1,0.424,1.0
552,0,1,3,1,0.344,1.0
459,4,2,1,0,0.0,0.46199999999999997
240,0,3,2,1,0.682,1.0
878,6,3,2,1,0.245,1.0
360,3,1,2,1,0.577,1.0
669,6,3,1,1,0.529,1.0
908,6,1,2,1,0.373,1.0
677,5,2,0,1,0.543,1.0
103,0,0,3,1,0.189,1.0
128,3,2,3,1,0.047,1.0
244,0,1,3,1,0.424,1.0
593,3,0,2,1,0.15,1.0
731,6,0,0,1,0.736,1.0
514,6,3,1,1,0.528,1.0
54,9,0,0,1,0.602,1.0
34,4,1,1,1,0.486,1.0
793,5,0,0,0,0.0,0.889
20,0,1,1,1,0.405,1.0
507,9,3,1,1,0.739,1.0
989,6,3,1,1,0.062,1.0
958,9,0,3,1,0.474,1.0
505,8,2,2,1,0.101,1.0
373,1,1,2,1,0.466,1.0
733,7,1,1,0,0.0,0.5329999999999999
359,5,3,1,1,0.492,1.0
844,9,2,0,1,0.155,1.0
570,8,3,0,1,0.14,1.0
745,4,3,3,1,0.633,1.0
263,6,2,1,1,0.555,1.0
149,5,3,2,1,0.466,1.0
524,5,3,2,1,0.719,1.0
579,0,3,0,1,0.232,1.0
989,5,2,3,1,0.269,1.0
216,10,0,2,1,0.619,1.0
17,4,0,0,1,0.815,1.0
176,3,0,1,0,0.0,0.5720000000000001
726,7,2,2,1,0.49,1.0
815,6,2,2,1,0.456,1.0
630,2,3,1,1,0.376,1.0
288,8,0,1,1,0.548,1.0
961,10,2,1,1,0.311,1.0
121,5,0,2,1,0.528,1.0
245,5,1,0,1,0.823,1.0
96,4,0,2,1,0.633,1.0
973,8,3,2,1,0.128,1.0
962,6,1,3,0,0.0,0.914
952,3,3,2,1,0.391,1.0
612,5,2,0,1,0.323,1.0
493,9,3,2,1,0.552,1.0
811,5,0,2,1,0.336,1.0
803,0,0,2,0,0.0,0.46099999999999997
118,0,0,1,1,0.138,1.0
402,7,2,2,1,0.778,1.0
238,7,0,0,1,0.59,1.0
921,4,2,0,1,0.708,1.0
427,4,3,1,1,0.326,1.0
836,0,1,0,1,0.203,1.0
860,3,3,3,1,0.507,1.0
617,0,0,1,1,0.187,1.0
956,1,0,2,1,0.413,1.0
429,9,3,3,0,0.0,0.7969999999999999
563,6,0,3,1,0.27,1.0
46,3,2,2,1,0.061,1.0
126,10,0,0,1,0.359,1.0
866,3,1,3,1,0.268,1.0
454,6,1,2,1,0.195,1.0
178,0,3,3,1,0.711,1.0
357,4,3,1,1,0.448,1.0
27,2,2,0,1,0.565,1.0
18,7,0,0,1,0.443,1.0
611,3,2,2,1,0.372,1.0
79,5,1,0,1,0.236,1.0
222,8,1,2,1,0.352,1.0
531,3,2,0,1,0.478,1.0
293,0,2,3,1,0.51,1.0
42,9,0,3,1,0.144,1.0
218,2,1,3,1,0.356,1.0
896,7,0,1,1,0.206,1.0
689,0,2,3,1,0.237,1.0
722,10,3,0,1,0.387,1.0
199,5,2,1,1,0.347,1.0
455,3,3,2,1,0.419,1.0
827,5,0,3,1,0.744,1.0
386,7,1,2,1,0.483,1.0
515,7,1,3,1,0.216,1.0
756,6,2,3,1,0.165,1.0
44,4,2,2,1,0.621,1.0
107,8,0,1,1,0.29,1.0
433,2,0,2,1,0.37,1.0
838,2,2,1,1,0.576,1.0
80,7,0,2,1,0.14,1.0
539,9,0,2,1,0.423,1.0
174,8,2,0,1,0.167,1.0
830,2,1,2,1,0.48,1.0
561,8,3,1,1,0.245,1.0
433,7,2,1,1,0.162,1.0
717,5,1,3,1,0.438,1.0
92,9,3,1,0,0.0,0.793
582,4,1,3,1,0.535,1.0
327,1,0,2,1,0.318,1.0
824,2,3,3,1,0.668,1.0
948,6,3,2,1,0.387,1.0
640,3,0,0,1,0.477,1.0
515,2,0,1,1,0.031,1.0
201,6,1,1,1,0.43,1.0
212,2,2,0,1,0.478,1.0
659,6,2,0,1,0.497,1.0
208,5,3,0,0,0.0,0.478
94,6,2,1,1,0.207,1.0
947,5,0,0,0,0.0,0.856
831,0,3,2,1,0.407,1.0
714,5,3,2,1,0.279,1.0
165,6,1,2,1,0.159,1.0
277,4,0,2,1,0.481,1.0
773,5,1,2,1,0.633,1.0
382,10,1,1,1,0.244,1.0
238,2,0,3,1,0.496,1.0
522,9,2,0,1,0.573,1.0
628,2,3,0,1,0.207,1.0
120,2,0,0,1,0.45,1.0
496,6,3,2,1,0.405,1.0
573,9,2,3,1,0.044,1.0
776,0,2,2,0,0.0,0.563
304,6,0,1,1,0.773,1.0
923,0,2,0,1,0.792,1.0
958,9,3,0,1,0.279,1.0
809,4,1,1,1,0.128,1.0
474,7,2,1,1,0.111,1.0
584,3,1,3,1,0.481,1.0
779,4,2,1,1,0.055,1.0
951,6,3,3,1,0.737,1.0
105,0,3,1,1,0.444,1.0
383,10,1,2,1,0.837,1.0
29,6,2,0,1,0.634,1.0
21,10,2,1,1,0.178,1.0
792,9,1,3,1,0.152,1.0
849,7,1,2,1,0.503,1.0
414,1,0,2,1,0.193,1.0
865,5,0,0,1,0.231,1.0
765,8,3,3,1,0.36,1.0
500,7,1,1,1,0.205,1.0
913,9,1,3,1,0.275,1.0
213,10,3,3,1,0.8,1.0
340,1,3,1,1,0.128,1.0
557,0,3,2,1,0.375,1.0
962,6,1,3,1,0.37,1.0
55,9,1,0,1,0.652,1.0
256,8,0,0,0,0.0,0.366
214,9,1,1,1,0.19,1.0
986,6,1,2,0,0.0,0.615
156,0,0,0,1,0.6,1.0
590,4,3,2,1,0.656,1.0
453,3,2,3,1,0.334,1.0
797,4,2,3,1,0.431,1.0
6,7,2,1,1,0.053,1.0
234,8,1,2,1,0.13,1.0
167,0,2,1,1,0.147,1.0
451,7,2,3,1,0.238,1.0
462,2,3,1,1,0.345,1.0
969,5,1,2,1,0.076,1.0
910,3,0,3,0,0.0,0.344
63,8,1,2,1,0.555,1.0
816,5,2,0,1,0.28,1.0
977,3,3,1,1,0.301,1.0
575,9,3,1,1,0.699,1.0
481,4,2,3,0,0.0,0.756
349,8,0,0,1,0.246,1.0
557,0,1,1,1,0.066,1.0
257,3,0,3,0,0.0,0.627
4,5,2,2,1,0.767,1.0
946,10,0,1,1,0.255,1.0
395,9,1,3,0,0.0,0.71
563,6,1,1,1,0.338,1.0
558,6,1,0,1,0.296,1.0
341,5,2,2,1,0.467,1.0
942,0,2,0,1,0.535,1.0
80,1,1,2,1,0.519,1.0
994,10,1,3,1,0.341,1.0
478,8,2,0,1,0.183,1.0
530,4,1,3,1,0.535,1.0
501,3,2,0,1,0.609,1.0
612,5,2,3,1,0.62,1.0
10,5,3,3,1,0.366,1.0
601,10,0,3,1,0.435,1.0
216,10,0,0,1,0.11,1.0
743,9,0,0,1,0.579,1.0
454,5,1,2,1,0.321,1.0
251,6,1,0,1,0.757,1.0
350,4,1,0,1,0.494,1.0
514,6,3,1,1,0.101,1.0
770,8,0,2,1,0.128,1.0
879,8,3,0,1,0.445,1.0
548,9,1,0,1,0.628,1.0
22,5,2,1,1,0.803,1.0
767,5,0,1,1,0.635,1.0
748,5,0,3,1,0.513,1.0
670,6,0,1,1,0.611,1.0
424,0,3,2,1,0.352,1.0
566,10,0,2,0,0.0,0.694
770,8,1,3,1,0.22,1.0
960,8,0,0,1,0.496,1.0
810,9,0,1,1,0.699,1.0
189,7,0,1,1,0.614,1.0
32,10,0,3,1,0.817,1.0
624,6,1,2,1,0.336,1.0
762,1,3,1,1,0.257,1.0
260,4,0,2,1,0.275,1.0
263,6,0,3,1,0.702,1.0
376,5,0,1,1,0.192,1.0
315,0,3,1,1,0.141,1.0
100,2,0,2,1,0.273,1.0
533,5,2,3,1,0.112,1.0
37,4,2,1,1,0.328,1.0
191,3,3,2,1,0.324,1.0
49,1,3,3,1,0.29,1.0
137,4,1,3,1,0.061,1.0
600,8,1,2,1,0.44,1.0
86,10,3,1,1,0.677,1.0
718,1,3,1,1,0.306,1.0
382,10,3,0,0,0.0,0.635
421,2,2,2,1,0.45,1.0
474,3,1,2,1,0.753,1.0
859,0,3,0,1,0.104,1.0
125,9,2,2,1,0.632,1.0
427,4,2,2,1,0.483,1.0
173,2,3,2,1,0.506,1.0
656,0,1,1,1,0.632,1.0
638,6,1,0,1,0.636,1.0
843,1,2,0,1,0.5,1.0
338,0,3,2,1,0.153,1.0
31,4,1,2,1,0.446,1.0
908,6,2,0,1,0.505,1.0
384,8,1,1,1,0.434,1.0
666,5,3,1,1,0.502,1.0
934,6,1,2,0,0.0,0.505
853,0,3,2,1,0.314,1.0
882,10,2,3,0,0.0,0.275
822,7,0,0,1,0.391,1.0
348,2,2,1,1,0.157,1.0
61,5,3,2,1,0.516,1.0
814,9,1,1,1,0.076,1.0
509,9,2,0,1,0.501,1.0
493,10,2,0,1,0.384,1.0
711,7,1,3,1,0.338,1.0
633,4,1,1,1,0.836,1.0
180,1,0,0,0,0.0,0.31499999999999995
179,9,2,1,1,0.197,1.0
846,5,1,3,1,0.465,1.0
942,0,0,0,1,0.192,1.0
428,8,2,0,1,0.549,1.0
423,1,1,2,1,0.809,1.0
693,4,1,1,1,0.247,1.0
657,3,2,3,1,0.532,1.0
346,4,3,0,1,0.657,1.0
139,10,2,1,1,0.302,1.0
232,6,3,2,1,0.489,1.0
604,6,3,0,1,0.299,1.0
527,9,0,1,1,0.149,1.0
388,3,0,2,1,0.229,1.0
780,2,1,1,0,0.0,0.256
241,1,0,3,1,0.219,1.0
866,7,3,0,1,0.133,1.0
136,9,1,3,1,0.865,1.0
544,5,2,2,1,0.499,1.0
446,2,3,1,1,0.914,1.0
512,0,0,3,1,0.614,1.0
975,8,3,3,1,0.648,1.0
723,2,3,3,1,0.156,1.0
427,4,2,2,1,0.189,1.0
175,8,3,2,1,0.359,1.0
126,8,3,1,1,0.539,1.0
687,10,2,0,1,0.015,1.0
506,10,2,2,1,0.115,1.0
878,5,3,3,1,0.703,1.0
